DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,
11/02/2008,324.51042725,324.51042725,217.5444430225,227.9532680475,215028070.4
12/02/2008,233.49443666375,241.852110875,207.2580747625,217.02400177125,66575924.8
13/02/2008,223.483596125,225.71843208625,203.890513725,214.39118132375,39014580.8
14/02/2008,217.94242750875,229.606434375,217.94242750875,226.51440105875,20221843.2
15/02/2008,219.8711215575,238.14779373375,217.9730417,235.4231307125,28134884.8
18/02/2008,243.19913529,263.28204475,243.19913529,253.45488935875,31989428.8
19/02/2008,254.097787375,257.12859230875,250.1179425125,253.1793616375,16602060.8
20/02/2008,250.9751398675,252.75076296,248.12802008125,250.14855670375,10811100.8
21/02/2008,253.48550355,260.220625625,251.74049464875,258.29193157625,14975398.4
22/02/2008,258.996057975,264.75152593,249.32197354,255.41419759875,30777955.2
25/02/2008,266.343463875,279.17081000875,257.80210451625,275.9563199275,53687348.8
26/02/2008,275.52772125,279.66063706875,271.33357704875,274.27253940875,18034808
27/02/2008,277.97685655,277.97685655,272.31323116875,273.59902720125,7732385.6
28/02/2008,273.3847278625,274.2419252175,267.35373218625,270.66006484125,9600147.2
29/02/2008,266.4046922575,273.84394073125,260.25123981625,263.894328575,7743324.8
03/03/2008,258.38377415,259.6083418,248.7709180975,252.35277847375,3960222.4
04/03/2008,251.03636825,253.76103127125,237.8722660125,240.26017293,6514481.6
05/03/2008,238.79069175,241.607197345,228.41248091625,230.24933239125,6937939.2
07/03/2008,226.54501525,226.54501525,202.05366225,206.21719226,13527483.2
10/03/2008,202.05366225,211.1766912425,189.8692141325,205.14569556625,11534976
11/03/2008,203.890513725,223.39175355125,196.08389495625,219.564979645,12018529.6
12/03/2008,225.932731425,231.3820574675,208.2377288825,211.26853381625,10037868.8
13/03/2008,192.869404875,206.584562555,192.869404875,196.91047812,7894825.6
14/03/2008,196.7267929725,210.4419506525,192.869404875,206.79886189375,7803332.8
17/03/2008,202.05366225,204.4415691675,191.92036494625,193.20616097875,8591163.2
18/03/2008,186.991480155,199.60452695,186.991480155,193.75721642125,7865406.4
19/03/2008,206.339649025,206.339649025,191.7060656075,192.869404875,4335841.6
24/03/2008,197.12477745875,197.12477745875,185.521998975,187.6649923625,4053534.4
25/03/2008,191.18562435625,198.04320319625,189.34877288125,195.71652466125,6334472
26/03/2008,196.6043362075,202.3598041625,193.63475965625,197.8289038575,6438452.8
27/03/2008,195.930824,202.05366225,194.24704348125,200.73725202625,5677841.6
28/03/2008,203.4619150475,206.55394836375,201.441378425,204.53341174125,6299259.2
31/03/2008,200.216810775,204.4415691675,193.4816887,194.70625635,8778016
01/04/2008,197.767675475,201.441378425,190.7264114875,196.7267929725,4364342.4
02/04/2008,202.05366225,204.50279755,199.35961342,200.36988173125,3365795.2
03/04/2008,198.53303025625,203.8292853425,198.3799593,202.57410350125,3148779.2
04/04/2008,202.69656026625,203.2782299,196.6043362075,197.55337613625,2059118.4
07/04/2008,197.15539165,205.7273652,194.73687054125,204.41095497625,4225000
08/04/2008,203.890513725,222.259028475,200.216810775,215.0953077225,12812051.2
09/04/2008,214.8503941925,225.28983340875,211.85020345,221.9528865625,9947049.6
10/04/2008,221.5855162675,225.197990835,216.84031662375,219.5037512625,6566656
11/04/2008,222.28964266625,237.5661241,219.19760935,222.3202568575,4671720
15/04/2008,220.422177,238.05595116,214.911622575,235.36190233,7859860.8
16/04/2008,240.627543225,247.3626653,228.381866725,229.75950533125,11179198.4
17/04/2008,232.6678535,238.79069175,231.47390004125,235.57620166875,5496902.4
21/04/2008,236.953840275,239.52543234,228.136953195,229.116607315,4850524.8
22/04/2008,226.54501525,235.1169888,222.9325406825,231.53512842375,5687811.2
23/04/2008,236.7701551275,238.423321455,232.1167980575,235.75988681625,4483979.2
24/04/2008,240.0152594,241.5459689625,233.280137325,237.35182476125,8212848
25/04/2008,238.178407925,247.9137207425,235.85172939,246.1993260325,13128366.4
28/04/2008,247.974949125,253.97533061,245.7094989725,246.84222404875,7930945.6
29/04/2008,245.525813825,250.424084425,242.5256230825,246.04625507625,6371908.8
30/04/2008,247.974949125,249.199516775,240.96429932875,241.63781153625,3633200
02/05/2008,244.91353,247.3626653,241.48474058,242.25009536125,5319072
05/05/2008,244.91353,248.5260045675,242.80115080375,245.37274286875,5251008
06/05/2008,246.13809765,250.9751398675,243.5052772025,247.14836596125,6927332.8
07/05/2008,248.2810910375,253.45488935875,246.1993260325,251.9547939875,7228755.2
08/05/2008,251.9547939875,261.690106805,248.00556331625,257.43473422125,15376100.8
09/05/2008,257.771490325,261.8737919525,248.09740589,250.39347023375,8762360
12/05/2008,251.648652075,253.20997582875,242.00518183125,250.9751398675,6659260.8
13/05/2008,256.791836205,257.1592065,248.0361775075,249.04644581875,4908033.6
14/05/2008,249.04644581875,251.9547939875,246.750381475,250.57715538125,4043832
15/05/2008,256.17955238,256.17955238,251.3425101625,254.6488428175,3737164.8
16/05/2008,254.6488428175,259.76141275625,254.1590157575,255.84279627625,2718025.6
20/05/2008,257.74087613375,267.5068031425,253.48550355,266.1597787275,10393348.8
21/05/2008,264.5066124,274.21131102625,263.3432731325,271.4254196225,9309131.2
22/05/2008,269.404883,273.96639749625,261.53703584875,269.06812689625,10116457.6
23/05/2008,278.589140375,278.589140375,266.9557477,269.2211978525,7693795.2
26/05/2008,267.5068031425,272.4050737425,256.302009145,258.2000890025,8709155.2
27/05/2008,258.996057975,262.54730416,249.3832019225,253.08751906375,10790521.6
28/05/2008,249.84241479125,255.93463885,245.64827059,251.648652075,9862772.8
29/05/2008,251.03636825,261.1390513625,246.1993260325,249.9954857475,15183636.8
30/05/2008,302.22329602,303.6927772,226.30010172,229.434994904,23337882
02/06/2008,233.15768056,234.039369268,220.422177,223.948931832,6671996
03/06/2008,220.422177,220.422177,211.213428272,214.29933875,7375162
04/06/2008,215.5239064,217.189318404,197.008443532,198.477924712,6063290
05/06/2008,197.89013224,200.437232952,186.86902339,194.559308232,8217190
06/06/2008,197.694201416,198.281993888,187.211902332,189.661037632,4893935
09/06/2008,183.19532044,185.840386564,177.660274662,181.382960318,4357359
10/06/2008,181.2360122,187.995625628,175.505035598,178.54196337,5335075
11/06/2008,180.060427256,185.056663268,175.749949128,178.590946076,4322063
12/06/2008,176.58265513,185.15462868,172.125228884,182.362614438,4683511
13/06/2008,185.007680562,189.465106808,179.27670396,183.832095618,7550605
16/06/2008,186.1342828,188.5834181,180.452288904,180.942115964,4792320
17/06/2008,181.2360122,187.995625628,178.29704984,187.064954214,4883472
18/06/2008,187.11393692,191.0325534,181.627873848,182.558545262,8960520
19/06/2008,180.25635808,182.019735496,176.3377416,177.219430308,3805713
20/06/2008,178.395015252,180.158392668,170.018972526,171.390488294,4291529
23/06/2008,170.508799586,171.439471,156.7446592,159.291759912,5203803
24/06/2008,160.17344862,161.055137328,147.535910472,149.593184124,7329406
25/06/2008,147.43794506,153.80569684,142.147812812,152.434181072,6808217
